-14.9927
 -12.9936
 -11.0170
 -9.0065
 -7.0086
 -5.0149
 -3.0017
 -1.0026
 14.9660
 12.9732
 10.9859
 8.9925
 6.9980
 4.9900
 2.9910
 1.0026
